customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
42329237,Male,0,No,Yes,20,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),39.32,825.72,No
86149359,Female,0,Yes,No,15,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),77.68,1227.34,No
20570592,Female,0,No,No,61,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),47.72,2958.64,Yes
21496211,Female,1,Yes,No,64,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,89.35,5807.75,Yes
75228535,Male,1,No,No,4,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,99.09,495.45,No
19289546,Male,1,Yes,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),90.04,4141.84,No
81498611,Female,0,No,No,63,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),45.85,2936.69,No
26879290,Male,1,Yes,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),36.91,1513.31,No
27232410,Male,0,Yes,No,43,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),64.84,2852.96,No
98550256,Male,0,Yes,Yes,14,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),33.18,497.7,No
73791320,Male,0,Yes,Yes,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,85.42,5808.56,No
83793389,Female,0,Yes,No,50,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),112.4,5732.4,Yes
32162965,Female,0,Yes,No,53,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,46.38,2506.84,No
45575298,Male,0,No,Yes,67,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),85.69,5831.2,Yes
80823176,Male,0,No,No,41,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,46.23,1941.66,No
91415657,Male,0,No,No,45,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,107.69,4953.74,Yes
66792612,Female,1,No,No,24,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),100.35,2508.75,No
38427073,Female,0,No,No,66,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),67.6,4529.2,No
82383095,Male,0,No,No,34,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),92.95,3257.9,No
36998038,Male,0,No,No,72,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,No,Electronic check,95.12,6943.76,No
51837852,Male,1,Yes,No,21,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,34.23,753.06,No
63551839,Male,0,No,No,8,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),84.85,763.65,Yes
97225156,Male,0,Yes,No,23,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic),51.34,1232.16,No
60119651,Female,0,No,No,22,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,73.72,1695.56,No
68800797,Female,0,No,Yes,60,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),59.67,3639.87,No
79467853,Male,0,Yes,Yes,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),70.87,2622.19,No
70597444,Male,1,No,No,44,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Credit card (automatic),97.61,4392.45,No
26240908,Female,0,Yes,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),35.69,535.35,Yes
43273328,Female,0,Yes,No,56,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),18.0,1026.0,No
40158366,Male,1,Yes,No,13,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),56.57,791.98,No
18593410,Female,1,No,Yes,51,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),103.16,5343.69,Yes
55377076,Female,0,No,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,43.05,1549.8,No
12823170,Male,1,No,No,26,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),54.53,1461.4,Yes
88961459,Male,0,Yes,Yes,16,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,105.01,1785.17,No
84346088,Male,0,No,No,40,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),111.54,4573.14,No
40885476,Female,0,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),90.78,363.12,Yes
88979095,Male,0,Yes,No,2,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,82.24,250.83,Yes
39557077,Female,0,No,No,18,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),100.03,1900.57,No
10965138,Female,0,Yes,No,40,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,57.54,2359.14,No
19528530,Male,0,Yes,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,90.78,3631.2,Yes
94705205,Male,0,Yes,No,57,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,46.08,2672.64,No
17901903,Male,0,No,No,38,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),118.55,4623.45,No
40728046,Male,0,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),101.29,709.03,No
19046318,Male,0,Yes,Yes,35,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,89.75,3231.0,Yes
14216175,Female,0,Yes,No,19,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,59.74,1194.8,No
54349361,Female,0,Yes,No,28,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,90.8,2615.04,Yes
19510312,Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,69.44,4725.39,No
79008866,Female,0,Yes,Yes,65,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,53.31,3521.13,Yes
41944441,Male,0,No,Yes,46,Yes,No,DSL,Yes,Yes,No,No,Yes,No,One year,No,Electronic check,87.55,4114.85,Yes
47376585,Female,0,Yes,No,22,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),18.0,414.0,Yes
99788677,Male,1,No,No,5,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),96.6,579.6,No
75151231,Male,0,No,Yes,17,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,39.1,703.8,Yes
38754377,Male,0,Yes,No,52,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),91.99,4875.47,No
82374753,Male,0,Yes,No,21,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,25.29,551.32,No
27758595,Male,1,No,No,67,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),57.59,3916.12,No
86644106,Male,0,Yes,No,34,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),83.62,2926.7,No
87337818,Female,0,Yes,Yes,8,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),96.12,865.08,Yes
73440831,Male,0,Yes,No,30,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),49.27,1527.37,Yes
42614537,Female,0,No,No,42,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,42.24,1816.32,Yes
73481353,Female,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),100.66,1711.22,No
64634663,Male,0,No,No,50,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),127.04,6479.04,No
35556386,Female,0,No,No,65,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,42.7,2818.2,No
22660194,Male,0,Yes,Yes,23,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,18.0,432.0,No
23009833,Male,0,Yes,No,14,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),115.62,1740.08,Yes
98447167,Male,0,Yes,No,27,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),65.58,1836.24,No
67854710,Female,0,Yes,Yes,2,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,42.84,128.52,Yes
57553014,Female,0,Yes,Yes,28,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Credit card (automatic),71.75,2080.75,No
66851760,Male,1,Yes,No,51,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),128.34,6673.68,No
65177213,Female,1,Yes,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),89.73,4849.91,No
72682989,Male,0,Yes,Yes,57,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,93.42,5423.03,No
17270733,Male,0,Yes,No,44,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,74.85,3368.25,No
97705310,Male,0,No,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),84.31,4215.5,No
96728778,Female,0,No,No,21,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),120.92,2660.24,Yes
23209423,Female,0,No,Yes,51,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,42.92,2231.84,No
18135295,Male,1,Yes,No,52,No,No phone service,DSL,No,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),92.8,4918.4,No
64038913,Female,0,Yes,Yes,30,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,68.96,2137.76,No
55540424,Female,0,Yes,No,70,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Mailed check,68.11,4835.81,No
24665841,Male,0,Yes,No,47,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),35.67,1712.16,Yes
43374088,Male,0,Yes,No,30,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),82.62,2544.7,No
35714784,Male,0,No,No,3,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),87.47,349.88,No
35529407,Male,0,No,Yes,34,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),64.4,2254.0,Yes
81979055,Female,0,Yes,No,66,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Credit card (automatic),113.42,7599.14,No
70211891,Male,1,Yes,Yes,63,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,72.5,4640.0,Yes
28814949,Male,0,Yes,No,8,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Mailed check,18.0,162.0,No
66623995,Female,1,Yes,Yes,45,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),86.49,3978.54,Yes
34627347,Male,0,Yes,No,55,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,35.12,1966.72,No
47385696,Male,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),112.85,6319.6,Yes
72092888,Male,0,Yes,No,25,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),126.28,3283.28,No
43528453,Male,0,Yes,Yes,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,100.22,6013.2,Yes
20117988,Male,1,Yes,No,71,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Mailed check,69.98,5024.56,No
69476001,Female,0,Yes,Yes,47,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),88.03,4225.44,No
83863413,Female,0,Yes,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,47.57,2759.06,No
23141087,Male,0,No,No,62,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Credit card (automatic),88.38,5567.94,No
16789850,Male,0,Yes,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),46.15,2676.7,No
97529405,Male,1,No,No,2,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),126.39,385.49,No
82556484,Male,0,No,Yes,6,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,40.43,283.01,No
11980765,Male,0,No,No,51,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),20.85,1084.2,No
22517517,Male,0,No,Yes,61,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,65.06,4033.72,No
41726318,Male,1,No,No,1,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,87.77,175.54,No
32321899,Male,0,No,No,32,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,139.53,4604.49,Yes
64547971,Male,0,Yes,No,11,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),48.29,579.48,No
75181648,Male,0,Yes,No,47,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),71.88,3450.24,No
74606833,Male,0,No,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,69.97,3708.41,Yes
38688676,Female,0,No,No,40,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),38.41,1574.81,No
63826716,Female,0,No,No,57,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),39.97,2318.26,No
17869910,Female,0,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,1224.9,No
32097220,Male,0,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),115.82,2663.86,No
60864911,Female,0,No,Yes,35,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,46.17,1662.12,No
10289289,Female,0,No,No,20,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),18.0,378.0,No
62401521,Male,0,No,Yes,71,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),58.4,4204.8,Yes
45594951,Female,1,No,No,54,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.56,5860.8,Yes
71070189,Male,1,No,Yes,55,Yes,No,DSL,No,No,No,No,No,No,One year,No,Electronic check,85.47,4786.32,No
48285503,Female,0,No,No,12,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,85.33,1109.29,No
66775103,Female,0,No,No,21,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,118.56,2584.61,Yes
84593961,Male,0,Yes,Yes,6,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,101.26,708.82,Yes
98834863,Female,0,Yes,No,23,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),18.0,432.0,No
75319931,Female,0,No,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,55.68,3399.26,Yes
30776478,Male,0,No,Yes,4,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Electronic check,83.04,415.2,No
35487660,Male,0,Yes,No,49,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,75.68,3784.0,No
49823450,Female,1,Yes,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),86.67,5373.54,No
39219319,Male,0,No,Yes,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,150.5,8277.5,No
17849494,Female,0,No,No,25,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),40.91,1065.71,No
87736262,Female,0,No,No,9,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),18.0,176.4,No
82772208,Male,0,No,No,10,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),18.0,194.4,No
18181586,Male,0,Yes,No,39,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,97.65,3906.0,Yes
52091325,Male,0,Yes,No,10,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,65.2,717.2,No
17672593,Male,0,Yes,No,3,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,25.33,101.32,No
16729990,Male,0,No,No,1,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,62.95,113.31,No
88406989,Male,1,Yes,Yes,38,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),55.6,2168.4,Yes
73993471,Female,0,No,No,22,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Mailed check,59.39,1365.97,No
77491435,Male,0,No,No,44,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,18.0,806.4,No
81286543,Female,0,No,No,41,No,No phone service,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,87.78,3686.76,No
31130263,Female,0,No,Yes,41,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),91.53,3848.84,No
17634247,Female,0,Yes,No,28,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),73.87,2127.46,Yes
78159587,Female,0,No,Yes,15,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),67.71,1083.36,No
20752378,Male,1,Yes,No,66,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,75.37,5049.79,Yes
34941004,Male,1,Yes,No,59,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,No,Electronic check,71.48,4288.8,No
19196777,Male,0,Yes,No,3,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),18.0,72.0,No
89864260,Female,1,Yes,No,15,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),44.86,717.76,No
19121552,Female,0,No,No,40,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,76.42,3133.22,Yes
41568532,Female,0,No,Yes,5,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),47.94,278.05,Yes
64193837,Female,0,Yes,No,41,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),96.51,4053.42,No
26090908,Male,1,Yes,No,56,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,29.45,1678.65,Yes
86460539,Male,0,No,No,27,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No,One year,No,Electronic check,140.46,3932.88,No
